"","graphite,cr","CO,g","CO2,g","CH4,g","H2,g","H2O,g","O2,g","ethane,g","propane,g"
"184",0,0.620998576240757,2.01016128674646,2.26056460685207,1.37251344246406,2.27312714459571,-21,-0.940402390364181,-3.70057147812088
"185",0,0.444757902656717,1.38795431216369,2.50409741675454,1.56479820396825,2.06652112833035,-21,-0.529965550498866,-3.13824824305166
"186",0,0.277627125666182,0.798463405566562,2.58244138988763,1.67101916392235,1.79360528987847,-21,-0.369463777705995,-2.90984762731288
"187",0,0.118904509418996,0.239169125701665,2.61059000890575,1.74891846902682,1.51058893692491,-21,-0.286251988287905,-2.78513942228442
"188",0,5.28411470521666,17.0221332805263,NaN,NaN,NaN,-19,NaN,NaN
"189",0,4.86261492249892,15.5203348356383,NaN,NaN,NaN,-19,NaN,NaN
"190",0,4.47470852503327,14.138839901282,NaN,NaN,NaN,-19,NaN,NaN
"191",0,4.11649557631063,12.8637321157125,NaN,NaN,NaN,-19,NaN,NaN
"192",0,3.78465811147027,11.6831624349288,NaN,NaN,NaN,-19,NaN,NaN
"193",0,3.47635543076452,10.5869789535599,NaN,NaN,NaN,-19,NaN,NaN
"194",0,3.18914121925473,9.56643352220789,NaN,NaN,NaN,-19,NaN,NaN
"195",0,2.92089736232288,8.61394719454124,NaN,NaN,NaN,-19,NaN,NaN
"196",0,2.66978066011671,7.72292118599083,NaN,NaN,NaN,-19,NaN,NaN
"197",0,2.43417959988721,6.88758336376482,NaN,NaN,NaN,-19,NaN,NaN
"198",0,2.21267903856113,6.10286271321479,NaN,NaN,NaN,-19,NaN,NaN
"199",0,2.00403115652155,5.36428600738989,NaN,NaN,NaN,-19,NaN,NaN
"200",0,1.80713142057359,4.6678922291925,NaN,NaN,NaN,-19,NaN,NaN
"201",0,1.62099857624076,4.01016128674646,NaN,NaN,NaN,-19,NaN,NaN
"202",0,1.44475790265672,3.38795431216369,NaN,NaN,NaN,-19,NaN,NaN
"203",0,1.27762712566618,2.79846340556656,NaN,NaN,NaN,-19,NaN,NaN
"204",0,1.118904509419,2.23916912570166,2.05361524155595,1.4704310854163,2.23210155337258,-19,-1.12171413948465,-3.89908895707026
"205",0,6.28411470521666,19.0221332805263,NaN,NaN,NaN,-17,NaN,NaN
"206",0,5.86261492249892,17.5203348356383,NaN,NaN,NaN,-17,NaN,NaN
"207",0,5.47470852503327,16.138839901282,NaN,NaN,NaN,-17,NaN,NaN
"208",0,5.11649557631063,14.8637321157125,NaN,NaN,NaN,-17,NaN,NaN
"209",0,4.78465811147027,13.6831624349288,NaN,NaN,NaN,-17,NaN,NaN
"210",0,4.47635543076452,12.5869789535599,NaN,NaN,NaN,-17,NaN,NaN
"211",0,4.18914121925473,11.5664335222079,NaN,NaN,NaN,-17,NaN,NaN
"212",0,3.92089736232288,10.6139471945412,NaN,NaN,NaN,-17,NaN,NaN
"213",0,3.66978066011671,9.72292118599082,NaN,NaN,NaN,-17,NaN,NaN
"214",0,3.43417959988721,8.88758336376482,NaN,NaN,NaN,-17,NaN,NaN
"215",0,3.21267903856113,8.1028627132148,NaN,NaN,NaN,-17,NaN,NaN
"216",0,3.00403115652155,7.36428600738989,NaN,NaN,NaN,-17,NaN,NaN
"217",0,2.80713142057359,6.6678922291925,NaN,NaN,NaN,-17,NaN,NaN
"218",0,2.62099857624076,6.01016128674646,NaN,NaN,NaN,-17,NaN,NaN
"219",0,2.44475790265672,5.38795431216369,NaN,NaN,NaN,-17,NaN,NaN
"220",0,2.27762712566618,4.79846340556656,NaN,NaN,NaN,-17,NaN,NaN
"221",0,2.118904509419,4.23916912570166,NaN,NaN,NaN,-17,NaN,NaN
"222",0,7.28411470521666,21.0221332805263,NaN,NaN,NaN,-15,NaN,NaN
"223",0,6.86261492249892,19.5203348356383,NaN,NaN,NaN,-15,NaN,NaN
"224",0,6.47470852503327,18.138839901282,NaN,NaN,NaN,-15,NaN,NaN
"225",0,6.11649557631063,16.8637321157125,NaN,NaN,NaN,-15,NaN,NaN
"226",0,5.78465811147027,15.6831624349288,NaN,NaN,NaN,-15,NaN,NaN
"227",0,5.47635543076452,14.5869789535599,NaN,NaN,NaN,-15,NaN,NaN
"228",0,5.18914121925473,13.5664335222079,NaN,NaN,NaN,-15,NaN,NaN
"229",0,4.92089736232288,12.6139471945412,NaN,NaN,NaN,-15,NaN,NaN
"230",0,4.66978066011671,11.7229211859908,NaN,NaN,NaN,-15,NaN,NaN
